sentence,hate,category
"রাজাকার কেউ হয়নি, সবাইকেই অযৌক্তিকভাবে বানানো হয়েছে। যে আন্দোলনে গিয়েছে তাকেই রাজাকার বানানো হয়েছে। তখনতো আপনার বিশ্রী গোঁফগুলোর নিচ থেকে কিছুই বের হলো না। তখনতো আপনি জিজ্ঞাস করেন নি, কেন লাখ লাখ তরুণদের এত ঘৃণিত শব্দ চয়নে অপমানিত করা হচ্ছে! আপনাদের মত জ্ঞানপাপীরা যখন তাদের পাশে দাড়ায়নি তখনই তারা সেই কলঙ্কমাখা উপাধিটাকে পুজিঁ করেই সামনে এগিয়েছে। #পরিশেষে বলবো, আজকের একুশ শতকের রাজাকারদের অবৈধ জনক আপনাদের মত পালিয়ে বেড়ানো কিছু সুবিধাবাদী মুক্তিযোদ্ধারাই।",0,celebrity
জাতির প্রশ্ন : আমিন খান কি সারা বছর সাইড হিরো হিসেবে কাজ করবে ??,0,entertainment
গরিব কে যে মানুষ মনে করেনা ভবিসুতে এই পরিনিতি হয়,0,entertainment
তাহেরি একটা পাগল,0,religion
🕋🌹আল্লাহ মাফ করুক।🌹🕋 🌏সকলকে আন্তরিক অভিনন্দন।🌷 আমাদের চ্যানেলটি সাবস্ক্রাইব করুন।,0,politics
জসিম রিয়েল বস,0,entertainment
আবেগ ব্যাবসা অফ করেন,0,sports
এমন জেলা প্রকাশক!!! 😊😂😆😇,0,crime
এতো কথা বলার কি দরকার বুল করলে বুলের মাসুল দিতে হয় এটাই সত্যি,0,sports
আজেবাজে থামনিল করে নিজেকে পশুর কাতারে শামিল করবেননা এ দেশে ইসলাম কে ধংশ করছে আত্রসি চরমনা হেফাজত সঠিক ইসলাম এরা জানে মাগার বলতে চাইনা বরং বিভাজন তইরি করে আল্লাহ আলেম দেরকে এক করেদিন,0,religion
ওতো দেখি সিফাত উল্লাহ্ এর চেয়ে খারাপ।😠,0,religion
মিন্নি খারাব আর মিথো বাদি,0,"Meme, TikTok and others"
"ভেবে ছিলাম একটু দেখে পরে দেখবো,পারিনি।। 😓😓সব না দেখে থাকতে পারিনি",0,entertainment
বাবারে একি শুনলাম স্যারের কোনও দোষ নাই🤣🤣আজব ভালবাসা😂😂,0,crime
আপনার তো সমস্যা থাকার কথানা আওমিলীগ ক্ষমকায় আসাতে আপনারই লাভ বেশি চাটুকারিতা করে আরো ৫ টা বছর কাটিয়ে দিতে পারবেন,0,celebrity
এইকথাগুলোসুনাহারাম,0,religion
ফ দিয়া গেলাম.....বিস্কুট চানাচুর কিনতে দোকানে যাচ্ছি.....খাবো আর পড়বো....বিষম খাবো আর পড়বো....,0,celebrity
"স্যার আমি আপনার সাথে এক মত আমি ভালবাসি আমার নিজেকে আর আমি সার্পোট করি আমার দেশকে আর আনন্দ পাই খেলা দেখে।এটা বাংলাদেশের  জন্য বাঙ্গালি জাতির জন্য একটা অপমান জনক বিষয়। এখন আমরা খেলা দেখে বিনোদন করি না বিনোদন করি হলো আমার অপজিট র্টিমের সার্পোটার ভেঙ্গে করে আনন্দ পাই তাদেরকে ট্রল করে ,হেও করে।আমরা ভাল জিনিসটারে ভাল ভাবে খাইতে ভালবাসি না।",0,celebrity
